speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_042434975.1	5189	28	0.54	0	0.0	0.54	5161	99.46
GCF_947250795.1	1426	116	8.13	61	4.28	12.41	1249	87.59
GCF_900168125.1	4282	34	0.79	10	0.23	1.03	4238	98.97
GCF_000517085.1	4625	82	1.77	73	1.58	3.35	4470	96.65
GCF_003989745.1	2435	69	2.83	4	0.16	3.0	2362	97.0
GCF_004799035.1	3698	54	1.46	1	0.03	1.49	3643	98.51
GCF_008711285.1	4068	53	1.3	56	1.38	2.68	3959	97.32
GCF_943193015.1	3020	79	2.62	0	0.0	2.62	2941	97.38
GCF_014287875.1	2724	47	1.73	4	0.15	1.87	2673	98.13
GCF_041475515.1	5530	46	0.83	5	0.09	0.92	5479	99.08
GCF_020525545.1	5212	100	1.92	1	0.02	1.94	5111	98.06
GCF_039541615.1	9977	238	2.39	4	0.04	2.43	9735	97.57
GCF_051967575.1	3745	80	2.14	0	0.0	2.14	3665	97.86
GCF_003014595.1	6621	20	0.3	0	0.0	0.3	6601	99.7
GCF_002149925.1	3387	38	1.12	79	2.33	3.45	3270	96.55
GCF_010729485.1	4069	78	1.92	6	0.15	2.06	3985	97.94
GCF_039543205.1	2887	21	0.73	0	0.0	0.73	2866	99.27
GCF_041199985.1	2371	100	4.22	36	1.52	5.74	2235	94.26
GCF_907163105.1	2492	35	1.4	3	0.12	1.52	2454	98.48
GCF_003050615.1	3653	62	1.7	0	0.0	1.7	3591	98.3
GCF_011320225.1	5932	92	1.55	36	0.61	2.16	5804	97.84
GCF_009746565.1	3127	27	0.86	3	0.1	0.96	3097	99.04
GCF_014878255.1	1803	8	0.44	0	0.0	0.44	1795	99.56
GCF_900156255.1	3497	68	1.94	9	0.26	2.2	3420	97.8
GCF_009695935.1	2136	24	1.12	0	0.0	1.12	2112	98.88
GCF_031845605.1	7190	188	2.61	1	0.01	2.63	7001	97.37
GCF_000016785.1	1819	13	0.71	2	0.11	0.82	1804	99.18
GCF_000319245.1	741	3	0.4	1	0.13	0.54	737	99.46
GCF_025331195.1	6390	146	2.28	36	0.56	2.85	6208	97.15
GCF_900167445.1	5445	64	1.18	107	1.97	3.14	5274	96.86
GCF_003626515.1	1757	62	3.53	0	0.0	3.53	1695	96.47
GCF_900453335.1	3046	110	3.61	303	9.95	13.56	2633	86.44
GCF_004916975.1	5835	108	1.85	23	0.39	2.25	5704	97.75
GCF_042643375.1	4008	35	0.87	0	0.0	0.87	3973	99.13
GCF_900155615.1	2717	24	0.88	13	0.48	1.36	2680	98.64
GCF_050626985.1	5697	41	0.72	10	0.18	0.9	5646	99.1
GCF_015159595.1	3162	41	1.3	27	0.85	2.15	3094	97.85
GCF_019431045.1	3573	38	1.06	2	0.06	1.12	3533	98.88
GCF_018224015.1	4324	203	4.69	3	0.07	4.76	4118	95.24
GCF_024438035.1	5446	175	3.21	9	0.17	3.38	5262	96.62
GCF_036884255.1	5703	45	0.79	18	0.32	1.1	5640	98.9
GCF_012295595.1	3803	34	0.89	3	0.08	0.97	3766	99.03
GCF_019455445.1	2648	15	0.57	2	0.08	0.64	2631	99.36
GCF_007280415.1	3146	9	0.29	1	0.03	0.32	3136	99.68
GCF_004346685.1	3685	34	0.92	1	0.03	0.95	3650	99.05
GCF_910589745.1	1845	13	0.7	1	0.05	0.76	1831	99.24
GCF_039535475.1	7656	294	3.84	61	0.8	4.64	7301	95.36
GCF_003797945.1	4009	79	1.97	9	0.22	2.2	3921	97.8
GCF_024623325.1	5752	158	2.75	8	0.14	2.89	5586	97.11
GCF_031324065.1	4741	24	0.51	2	0.04	0.55	4715	99.45
GCF_023283845.1	4139	20	0.48	0	0.0	0.48	4119	99.52
GCF_900128895.1	3410	15	0.44	0	0.0	0.44	3395	99.56
GCF_020400605.1	7740	112	1.45	2	0.03	1.47	7626	98.53
GCF_018390695.1	5399	107	1.98	2	0.04	2.02	5290	97.98
GCF_900115815.1	3738	31	0.83	2	0.05	0.88	3705	99.12
GCF_004001245.1	3220	52	1.61	26	0.81	2.42	3142	97.58
GCF_009883735.1	3968	248	6.25	65	1.64	7.89	3655	92.11
GCF_015167415.1	4682	48	1.03	0	0.0	1.03	4634	98.97
GCF_003966335.1	2602	10	0.38	14	0.54	0.92	2578	99.08
GCF_900100775.1	1906	37	1.94	2	0.1	2.05	1867	97.95
GCF_000219805.1	1350	9	0.67	11	0.81	1.48	1330	98.52
GCF_014653115.1	4091	37	0.9	0	0.0	0.9	4054	99.1
GCF_900111375.1	4040	19	0.47	1	0.02	0.5	4020	99.5
GCF_029813755.1	2614	74	2.83	2	0.08	2.91	2538	97.09
GCF_003325355.1	5896	20	0.34	52	0.88	1.22	5824	98.78
GCF_039872745.1	4012	28	0.7	0	0.0	0.7	3984	99.3
GCF_003602235.1	4394	88	2.0	55	1.25	3.25	4251	96.75
GCF_964020205.1	2465	241	9.78	204	8.28	18.05	2020	81.95
GCF_006152065.1	6808	162	2.38	1	0.01	2.39	6645	97.61
GCF_000421185.1	3546	31	0.87	5	0.14	1.02	3510	98.98
GCF_009676955.1	2749	47	1.71	25	0.91	2.62	2677	97.38
GCF_964062745.1	3162	60	1.9	22	0.7	2.59	3080	97.41
GCF_007860185.1	5562	56	1.01	3	0.05	1.06	5503	98.94
GCF_039535435.1	6801	277	4.07	13	0.19	4.26	6511	95.74
GCF_003403015.1	3917	52	1.33	2	0.05	1.38	3863	98.62
GCF_040746085.1	5311	86	1.62	6	0.11	1.73	5219	98.27
GCF_001467615.1	2976	75	2.52	0	0.0	2.52	2901	97.48
GCF_003945365.1	2295	8	0.35	7	0.31	0.65	2280	99.35
GCF_900115745.1	3128	36	1.15	10	0.32	1.47	3082	98.53
GCF_943192895.1	1959	12	0.61	2	0.1	0.71	1945	99.29
GCF_039529375.1	10034	226	2.25	0	0.0	2.25	9808	97.75
GCF_025146565.1	3390	36	1.06	15	0.44	1.5	3339	98.5
GCF_021730445.1	3538	96	2.71	3	0.08	2.8	3439	97.2
GCF_900142235.1	2668	81	3.04	13	0.49	3.52	2574	96.48
GCF_015775515.1	2764	23	0.83	39	1.41	2.24	2702	97.76
GCF_004216695.1	5884	43	0.73	1	0.02	0.75	5840	99.25
GCF_011602385.1	5387	38	0.71	3	0.06	0.76	5346	99.24
GCF_016876135.2	675	17	2.52	89	13.19	15.7	569	84.3
GCF_900142605.1	5676	10	0.18	1	0.02	0.19	5665	99.81
GCF_001886195.1	2341	129	5.51	0	0.0	5.51	2212	94.49
GCF_004404025.1	3309	39	1.18	2	0.06	1.24	3268	98.76
GCF_900105885.1	2911	28	0.96	8	0.27	1.24	2875	98.76
GCF_000380965.1	5108	181	3.54	8	0.16	3.7	4919	96.3
GCF_028751525.1	3369	51	1.51	63	1.87	3.38	3255	96.62
GCF_024346675.1	4771	51	1.07	14	0.29	1.36	4706	98.64
GCF_003634705.1	6772	70	1.03	0	0.0	1.03	6702	98.97
GCF_042679505.1	10168	507	4.99	1	0.01	5.0	9660	95.0
GCF_009846865.1	3644	65	1.78	3	0.08	1.87	3576	98.13
GCF_017426725.1	2424	43	1.77	1	0.04	1.82	2380	98.18
GCF_003693445.1	4051	33	0.81	0	0.0	0.81	4018	99.19
GCF_012933555.1	4896	140	2.86	137	2.8	5.66	4619	94.34
GCF_900110615.1	2539	12	0.47	2	0.08	0.55	2525	99.45
GCF_042646605.1	4404	72	1.63	2	0.05	1.68	4330	98.32
GCF_039906175.1	2114	25	1.18	34	1.61	2.79	2055	97.21
GCF_014218335.1	4465	37	0.83	30	0.67	1.5	4398	98.5
GCF_003970385.1	3943	24	0.61	2	0.05	0.66	3917	99.34
GCF_025822245.1	6381	141	2.21	1	0.02	2.23	6239	97.77
GCF_019430925.1	2707	40	1.48	9	0.33	1.81	2658	98.19
GCF_009720675.1	2401	35	1.46	0	0.0	1.46	2366	98.54
GCF_007990635.1	2189	28	1.28	6	0.27	1.55	2155	98.45
GCF_005786655.1	9284	373	4.02	1	0.01	4.03	8910	95.97
GCF_003627135.1	1862	34	1.83	1	0.05	1.88	1827	98.12
GCF_014541205.1	2051	15	0.73	1	0.05	0.78	2035	99.22
GCF_000691805.2	2176	29	1.33	10	0.46	1.79	2137	98.21
GCF_007992215.1	4679	95	2.03	2	0.04	2.07	4582	97.93
GCF_001941345.1	2604	49	1.88	17	0.65	2.53	2538	97.47
GCF_042649705.1	3460	6	0.17	0	0.0	0.17	3454	99.83
GCF_042684905.1	5062	64	1.26	0	0.0	1.26	4998	98.74
GCF_030409265.1	3094	23	0.74	1	0.03	0.78	3070	99.22
GCF_000212415.1	2590	5	0.19	8	0.31	0.5	2577	99.5
GCF_000718165.1	10683	414	3.88	6	0.06	3.93	10263	96.07
GCF_000826185.2	3488	27	0.77	1	0.03	0.8	3460	99.2
GCF_000190635.1	3322	39	1.17	145	4.36	5.54	3138	94.46
GCF_000723205.1	3563	23	0.65	15	0.42	1.07	3525	98.93
GCF_965118185.1	6787	113	1.66	39	0.57	2.24	6635	97.76
GCF_001544015.1	3545	69	1.95	2	0.06	2.0	3474	98.0
GCF_017869285.1	1326	154	11.61	69	5.2	16.82	1103	83.18
GCF_001653095.1	4679	54	1.15	0	0.0	1.15	4625	98.85
GCF_041927465.1	4317	32	0.74	0	0.0	0.74	4285	99.26
GCF_001655245.1	5905	75	1.27	1	0.02	1.29	5829	98.71
GCF_002798015.1	3203	32	1.0	1	0.03	1.03	3170	98.97
GCF_014202895.1	1633	48	2.94	0	0.0	2.94	1585	97.06
GCF_019930585.1	4096	57	1.39	16	0.39	1.78	4023	98.22
GCF_022678625.1	3468	32	0.92	2	0.06	0.98	3434	99.02
GCF_000526915.1	4826	1052	21.8	13	0.27	22.07	3761	77.93
GCF_000214275.2	3996	71	1.78	54	1.35	3.13	3871	96.87
GCF_900166625.1	4183	59	1.41	48	1.15	2.56	4076	97.44
GCF_008014345.1	3329	85	2.55	5	0.15	2.7	3239	97.3
GCF_900104605.1	1993	34	1.71	4	0.2	1.91	1955	98.09
GCF_002259755.1	2228	87	3.9	3	0.13	4.04	2138	95.96
GCF_002257705.2	5748	97	1.69	57	0.99	2.68	5594	97.32
GCF_023277505.1	5387	16	0.3	15	0.28	0.58	5356	99.42
GCF_006125015.1	4031	110	2.73	2	0.05	2.78	3919	97.22
GCF_007752135.1	5966	46	0.77	60	1.01	1.78	5860	98.22
GCF_042686175.1	3964	47	1.19	1	0.03	1.21	3916	98.79
GCF_045689965.1	5278	266	5.04	65	1.23	6.27	4947	93.73
GCF_030369635.1	3131	13	0.42	2	0.06	0.48	3116	99.52
GCF_023571765.1	5500	75	1.36	2	0.04	1.4	5423	98.6
GCF_046719735.1	4299	41	0.95	1	0.02	0.98	4257	99.02
GCF_024453835.1	2197	33	1.5	14	0.64	2.14	2150	97.86
GCF_024734405.1	5554	50	0.9	1	0.02	0.92	5503	99.08
GCF_009193215.1	2629	8	0.3	2	0.08	0.38	2619	99.62
GCF_018729455.1	5605	67	1.2	0	0.0	1.2	5538	98.8
GCF_030441825.1	3640	42	1.15	4	0.11	1.26	3594	98.74
GCF_000152625.1	3506	21	0.6	3	0.09	0.68	3482	99.32
GCF_000282115.1	4068	49	1.2	0	0.0	1.2	4019	98.8
GCF_030161235.1	4370	83	1.9	2	0.05	1.95	4285	98.05
GCF_001717955.1	4915	74	1.51	32	0.65	2.16	4809	97.84
GCF_009932555.1	6878	131	1.9	1	0.01	1.92	6746	98.08
GCF_014779665.1	4205	15	0.36	0	0.0	0.36	4190	99.64
GCF_024054565.1	5987	40	0.67	0	0.0	0.67	5947	99.33
GCF_900039485.1	604	77	12.75	0	0.0	12.75	527	87.25
GCF_030440555.1	1625	8	0.49	0	0.0	0.49	1617	99.51
GCF_014596975.1	3196	29	0.91	0	0.0	0.91	3167	99.09
GCF_015751785.1	6790	98	1.44	5	0.07	1.52	6687	98.48
GCF_004355185.1	4446	195	4.39	1	0.02	4.41	4250	95.59
GCF_003703475.1	2490	48	1.93	4	0.16	2.09	2438	97.91
GCF_009861485.1	587	3	0.51	0	0.0	0.51	584	99.49
GCF_000174415.1	3153	33	1.05	0	0.0	1.05	3120	98.95
GCF_011045015.1	10191	440	4.32	1	0.01	4.33	9750	95.67
GCF_023502345.1	4104	58	1.41	3	0.07	1.49	4043	98.51
GCF_007830235.1	5520	172	3.12	7	0.13	3.24	5341	96.76
GCF_000189775.2	2421	41	1.69	25	1.03	2.73	2355	97.27
GCF_003944765.1	4377	16	0.37	1	0.02	0.39	4360	99.61
GCF_000831645.3	2429	33	1.36	19	0.78	2.14	2377	97.86
GCF_018390535.1	3426	62	1.81	1	0.03	1.84	3363	98.16
GCF_000685255.1	3509	26	0.74	0	0.0	0.74	3483	99.26
GCF_003595525.1	1926	40	2.08	45	2.34	4.41	1841	95.59
GCF_900240265.1	2720	32	1.18	83	3.05	4.23	2605	95.77
GCF_000238375.3	4514	76	1.68	31	0.69	2.37	4407	97.63
GCF_003149515.1	4533	118	2.6	84	1.85	4.46	4331	95.54
GCF_001458115.1	3825	47	1.23	15	0.39	1.62	3763	98.38
GCF_014595945.1	2859	28	0.98	0	0.0	0.98	2831	99.02
GCF_003071345.1	4958	13	0.26	0	0.0	0.26	4945	99.74
GCF_025148635.1	3910	33	0.84	50	1.28	2.12	3827	97.88
GCF_001968835.1	3046	89	2.92	12	0.39	3.32	2945	96.68
GCF_003019675.1	3236	17	0.53	30	0.93	1.45	3189	98.55
GCF_022919835.1	4822	243	5.04	9	0.19	5.23	4570	94.77
GCF_014644555.1	3682	44	1.2	0	0.0	1.2	3638	98.8
GCF_004349085.1	3379	27	0.8	8	0.24	1.04	3344	98.96
GCF_012569045.1	414	6	1.45	0	0.0	1.45	408	98.55
GCF_031451795.1	3186	27	0.85	1	0.03	0.88	3158	99.12
GCF_011926545.1	3822	21	0.55	1	0.03	0.58	3800	99.42
GCF_028743515.2	2699	17	0.63	1	0.04	0.67	2681	99.33
GCF_904845885.1	2931	30	1.02	8	0.27	1.3	2893	98.7
GCF_012927745.1	4952	23	0.46	1	0.02	0.48	4928	99.52
GCF_000158095.2	5017	28	0.56	3	0.06	0.62	4986	99.38
GCF_042675645.1	3624	15	0.41	2	0.06	0.47	3607	99.53
GCF_003855455.1	656	5	0.76	22	3.35	4.12	629	95.88
GCF_017591595.2	8218	218	2.65	31	0.38	3.03	7969	96.97
GCF_047337785.1	10435	450	4.31	36	0.34	4.66	9949	95.34
GCF_900176005.1	3356	48	1.43	11	0.33	1.76	3297	98.24
GCF_015221995.1	4162	8	0.19	1	0.02	0.22	4153	99.78
GCF_005870035.1	5230	24	0.46	1	0.02	0.48	5205	99.52
GCF_019711565.1	3037	8	0.26	0	0.0	0.26	3029	99.74
GCF_003663795.1	6611	52	0.79	0	0.0	0.79	6559	99.21
GCF_020971565.1	4175	177	4.24	6	0.14	4.38	3992	95.62
GCF_900188395.1	1752	10	0.57	2	0.11	0.68	1740	99.32
GCF_003576685.1	4863	53	1.09	2	0.04	1.13	4808	98.87
GCF_034961445.1	7580	124	1.64	3	0.04	1.68	7453	98.32
GCF_034424315.1	6615	38	0.57	59	0.89	1.47	6518	98.53
GCF_030433435.1	3302	121	3.66	1	0.03	3.69	3180	96.31
GCF_900156495.1	4133	46	1.11	7	0.17	1.28	4080	98.72
GCF_000816495.1	2624	141	5.37	2	0.08	5.45	2481	94.55
GCF_025574465.1	3645	47	1.29	6	0.16	1.45	3592	98.55
GCF_022669055.1	2276	14	0.62	0	0.0	0.62	2262	99.38
GCF_001742185.1	4573	151	3.3	8	0.17	3.48	4414	96.52
GCF_001907245.1	1712	11	0.64	0	0.0	0.64	1701	99.36
GCF_018835585.1	5243	101	1.93	5	0.1	2.02	5137	97.98
GCF_042658085.1	9537	263	2.76	0	0.0	2.76	9274	97.24
GCF_004214895.1	5148	93	1.81	0	0.0	1.81	5055	98.19
GCF_002102415.1	5983	125	2.09	4	0.07	2.16	5854	97.84
GCF_003337305.1	3176	10	0.31	3	0.09	0.41	3163	99.59
GCF_007096385.1	2313	15	0.65	0	0.0	0.65	2298	99.35
GCF_020886775.1	4074	111	2.72	26	0.64	3.36	3937	96.64
GCF_900111555.1	3908	71	1.82	14	0.36	2.18	3823	97.82
GCF_023195885.1	2689	20	0.74	2	0.07	0.82	2667	99.18
GCF_030409525.1	2929	19	0.65	0	0.0	0.65	2910	99.35
GCF_017313085.1	3952	14	0.35	1	0.03	0.38	3937	99.62
GCF_027622875.1	5210	103	1.98	4	0.08	2.05	5103	97.95
GCF_003344635.1	4074	129	3.17	0	0.0	3.17	3945	96.83
GCF_020541245.1	321	6	1.87	0	0.0	1.87	315	98.13
GCF_039543225.1	4147	14	0.34	0	0.0	0.34	4133	99.66
GCF_003233695.1	3462	50	1.44	7	0.2	1.65	3405	98.35
GCF_014287825.1	3962	31	0.78	2	0.05	0.83	3929	99.17
GCF_001514535.1	2033	51	2.51	4	0.2	2.71	1978	97.29
GCF_017315345.1	2098	157	7.48	0	0.0	7.48	1941	92.52
GCF_019049625.1	5189	163	3.14	6	0.12	3.26	5020	96.74
GCF_004353915.1	8153	277	3.4	0	0.0	3.4	7876	96.6
GCF_019457515.1	3701	36	0.97	24	0.65	1.62	3641	98.38
GCF_000383875.1	2720	67	2.46	7	0.26	2.72	2646	97.28
GCF_009914055.1	4366	107	2.45	1	0.02	2.47	4258	97.53
GCF_011382985.1	3182	408	12.82	3	0.09	12.92	2771	87.08
GCF_001644195.2	4148	78	1.88	0	0.0	1.88	4070	98.12
GCF_026013905.1	3011	23	0.76	8	0.27	1.03	2980	98.97
GCF_016741825.1	7626	186	2.44	2	0.03	2.47	7438	97.53
GCF_012571795.1	422	3	0.71	0	0.0	0.71	419	99.29
GCF_002102175.1	5236	368	7.03	1	0.02	7.05	4867	92.95
GCF_000980835.1	2080	32	1.54	1	0.05	1.59	2047	98.41
GCF_900605495.1	3661	37	1.01	7	0.19	1.2	3617	98.8
GCF_900178525.1	2948	34	1.15	11	0.37	1.53	2903	98.47
GCF_945859885.1	3668	156	4.25	0	0.0	4.25	3512	95.75
GCF_014199945.1	3268	18	0.55	1	0.03	0.58	3249	99.42
GCF_014930455.1	7416	71	0.96	2	0.03	0.98	7343	99.02
GCF_045276205.1	905	11	1.22	48	5.3	6.52	846	93.48
GCF_003173735.1	5201	111	2.13	1	0.02	2.15	5089	97.85
GCF_032191465.1	3627	21	0.58	5	0.14	0.72	3601	99.28
GCF_018598405.1	3521	24	0.68	1	0.03	0.71	3496	99.29
GCF_004001065.1	4461	75	1.68	0	0.0	1.68	4386	98.32
GCF_017876405.1	11533	162	1.4	23	0.2	1.6	11348	98.4
GCF_042684645.1	3553	45	1.27	1	0.03	1.29	3507	98.71
GCF_030297255.1	6223	133	2.14	17	0.27	2.41	6073	97.59
GCF_022568835.1	3339	130	3.89	58	1.74	5.63	3151	94.37
GCF_019511345.1	6092	113	1.85	3	0.05	1.9	5976	98.1
GCF_000214825.1	1675	4	0.24	1	0.06	0.3	1670	99.7
GCF_001723305.1	3275	320	9.77	1	0.03	9.8	2954	90.2
GCF_903645325.1	2937	92	3.13	3	0.1	3.23	2842	96.77
GCF_000009945.1	986	11	1.12	0	0.0	1.12	975	98.88
GCF_016415625.1	3941	169	4.29	1	0.03	4.31	3771	95.69
GCF_001485435.1	3974	43	1.08	33	0.83	1.91	3898	98.09
GCF_042676065.1	3002	31	1.03	0	0.0	1.03	2971	98.97
GCF_037479095.1	4629	33	0.71	7	0.15	0.86	4589	99.14
GCF_000478605.2	5619	109	1.94	3	0.05	1.99	5507	98.01
GCF_016653355.1	6241	215	3.44	106	1.7	5.14	5920	94.86
GCF_000250635.1	3381	20	0.59	24	0.71	1.3	3337	98.7
GCF_003838225.1	6625	536	8.09	61	0.92	9.01	6028	90.99
GCF_009757995.1	7678	68	0.89	1	0.01	0.9	7609	99.1
GCF_900111075.1	3510	47	1.34	0	0.0	1.34	3463	98.66
GCF_026735165.1	3849	28	0.73	3	0.08	0.81	3818	99.19
GCF_014643635.1	4260	74	1.74	3	0.07	1.81	4183	98.19
GCF_020535405.1	2792	10	0.36	1	0.04	0.39	2781	99.61
GCF_000374345.1	3240	78	2.41	13	0.4	2.81	3149	97.19
GCF_900167055.1	2889	57	1.97	8	0.28	2.25	2824	97.75
GCF_002591895.1	3820	19	0.5	0	0.0	0.5	3801	99.5
GCF_005405185.1	2482	68	2.74	2	0.08	2.82	2412	97.18
GCF_008330085.1	5389	103	1.91	17	0.32	2.23	5269	97.77
GCF_042647625.1	5042	164	3.25	91	1.8	5.06	4787	94.94
GCF_001598455.1	4234	32	0.76	1	0.02	0.78	4201	99.22
GCF_007004765.1	4492	6	0.13	70	1.56	1.69	4416	98.31
GCF_001723295.1	3573	498	13.94	0	0.0	13.94	3075	86.06
GCF_001542415.1	8288	601	7.25	170	2.05	9.3	7517	90.7
GCF_004335005.1	4520	96	2.12	0	0.0	2.12	4424	97.88
GCF_002843565.1	747	0	0.0	0	0.0	0.0	747	100.0
GCF_016128195.1	5814	108	1.86	6	0.1	1.96	5700	98.04
GCF_902168065.1	3711	1259	33.93	71	1.91	35.84	2381	64.16
GCF_900103255.1	2528	87	3.44	11	0.44	3.88	2430	96.12
GCF_001687305.1	1836	12	0.65	0	0.0	0.65	1824	99.35
GCF_009828935.2	3385	342	10.1	2	0.06	10.16	3041	89.84
GCF_001718535.1	6880	86	1.25	1	0.01	1.26	6793	98.74
GCF_001941625.1	5984	66	1.1	2	0.03	1.14	5916	98.86
GCF_013403245.1	3732	45	1.21	3	0.08	1.29	3684	98.71
GCF_044051715.1	2378	19	0.8	33	1.39	2.19	2326	97.81
GCF_049665575.1	4319	316	7.32	4	0.09	7.41	3999	92.59
GCF_004122115.1	3015	47	1.56	1	0.03	1.59	2967	98.41
GCF_003633955.1	3634	7	0.19	1	0.03	0.22	3626	99.78
GCF_033843645.1	3829	15	0.39	2	0.05	0.44	3812	99.56
GCF_014287675.1	3517	31	0.88	6	0.17	1.05	3480	98.95
GCF_003337735.1	3853	30	0.78	1	0.03	0.8	3822	99.2
GCF_000165795.1	2428	26	1.07	7	0.29	1.36	2395	98.64
GCF_000013425.1	2767	0	0.0	0	0.0	0.0	2767	100.0
GCF_030160275.1	4658	34	0.73	0	0.0	0.73	4624	99.27
GCF_021044795.1	2288	40	1.75	2	0.09	1.84	2246	98.16
GCF_025137635.1	3139	6	0.19	8	0.25	0.45	3125	99.55
GCF_003258945.1	5390	51	0.95	3	0.06	1.0	5336	99.0
GCF_005048155.1	7480	201	2.69	0	0.0	2.69	7279	97.31
GCF_040361215.1	3390	23	0.68	0	0.0	0.68	3367	99.32
GCF_014635845.1	2874	12	0.42	1	0.03	0.45	2861	99.55
GCF_006265165.1	2451	31	1.26	6	0.24	1.51	2414	98.49
GCF_900089835.1	4767	274	5.75	72	1.51	7.26	4421	92.74
GCF_021495345.1	4902	35	0.71	1	0.02	0.73	4866	99.27
GCF_039528135.1	9115	755	8.28	15	0.16	8.45	8345	91.55
GCF_008710035.1	3745	55	1.47	2	0.05	1.52	3688	98.48
GCF_900312995.1	3426	26	0.76	2	0.06	0.82	3398	99.18
GCF_022751215.1	8001	73	0.91	0	0.0	0.91	7928	99.09
GCF_003813865.1	4603	64	1.39	0	0.0	1.39	4539	98.61
GCF_003576405.1	3289	209	6.35	5	0.15	6.51	3075	93.49
GCF_030291635.1	5514	83	1.51	9	0.16	1.67	5422	98.33
GCF_010894475.1	7684	343	4.46	1	0.01	4.48	7340	95.52
GCF_042686225.1	5277	31	0.59	7	0.13	0.72	5239	99.28
GCF_003122385.1	4872	14	0.29	10	0.21	0.49	4848	99.51
GCF_014193515.1	4361	42	0.96	6	0.14	1.1	4313	98.9
GCF_003315795.1	9097	144	1.58	21	0.23	1.81	8932	98.19
GCF_009789595.1	5923	43	0.73	3	0.05	0.78	5877	99.22
GCF_003063295.1	2205	19	0.86	0	0.0	0.86	2186	99.14
GCF_001263175.1	3665	58	1.58	16	0.44	2.02	3591	97.98
GCF_014701115.1	8146	203	2.49	2	0.02	2.52	7941	97.48
GCF_900115955.1	9363	125	1.34	8	0.09	1.42	9230	98.58
GCF_001889445.1	2378	8	0.34	0	0.0	0.34	2370	99.66
GCF_900109035.1	4068	36	0.88	1	0.02	0.91	4031	99.09
GCF_900130025.1	2869	27	0.94	2	0.07	1.01	2840	98.99
GCF_030519655.1	2861	15	0.52	2	0.07	0.59	2844	99.41
GCF_001942495.1	7293	505	6.92	65	0.89	7.82	6723	92.18
GCF_018448885.1	4646	207	4.46	19	0.41	4.86	4420	95.14
GCF_014763015.1	1669	7	0.42	0	0.0	0.42	1662	99.58
GCF_019443105.1	4875	59	1.21	2	0.04	1.25	4814	98.75
GCF_052073805.1	3575	78	2.18	60	1.68	3.86	3437	96.14
GCF_014641635.1	2861	12	0.42	1	0.03	0.45	2848	99.55
GCF_001675695.1	1438	133	9.25	19	1.32	10.57	1286	89.43
GCF_001634285.1	3240	106	3.27	56	1.73	5.0	3078	95.0
GCF_039523435.1	3494	68	1.95	1	0.03	1.97	3425	98.03
GCF_000346295.1	6956	298	4.28	0	0.0	4.28	6658	95.72
GCF_019130065.1	5195	13	0.25	0	0.0	0.25	5182	99.75
GCF_014640335.1	3677	12	0.33	1	0.03	0.35	3664	99.65
GCF_004299785.2	2037	8	0.39	21	1.03	1.42	2008	98.58
GCF_001435995.1	1455	30	2.06	0	0.0	2.06	1425	97.94
GCF_000430825.1	4003	27	0.67	57	1.42	2.1	3919	97.9
GCF_002302415.1	2659	42	1.58	2	0.08	1.65	2615	98.35
GCF_001457795.1	1588	18	1.13	0	0.0	1.13	1570	98.87
GCF_000191045.1	1552	26	1.68	13	0.84	2.51	1513	97.49
GCF_018129025.1	5517	61	1.11	2	0.04	1.14	5454	98.86
GCF_025486335.1	620	6	0.97	0	0.0	0.97	614	99.03
GCF_003226325.1	3980	38	0.95	0	0.0	0.95	3942	99.05
GCF_000375425.1	3316	19	0.57	4	0.12	0.69	3293	99.31
GCF_003003095.1	2756	23	0.83	1	0.04	0.87	2732	99.13
GCF_004797125.1	2618	5	0.19	0	0.0	0.19	2613	99.81
GCF_004765605.1	4514	13	0.29	0	0.0	0.29	4501	99.71
GCF_000178115.2	2815	32	1.14	43	1.53	2.66	2740	97.34
GCF_000522985.1	6395	78	1.22	106	1.66	2.88	6211	97.12
GCF_034497725.1	2709	12	0.44	22	0.81	1.26	2675	98.74
GCF_900101395.1	5025	31	0.62	8	0.16	0.78	4986	99.22
GCF_900078395.1	3334	30	0.9	15	0.45	1.35	3289	98.65
GCF_003336875.1	4241	36	0.85	4	0.09	0.94	4201	99.06
GCF_000711875.1	4498	49	1.09	13	0.29	1.38	4436	98.62
GCF_042686315.1	5276	24	0.45	0	0.0	0.45	5252	99.55
GCF_014384705.1	2806	87	3.1	4	0.14	3.24	2715	96.76
GCF_013408415.1	3687	21	0.57	3	0.08	0.65	3663	99.35
GCF_003992115.1	1996	19	0.95	1	0.05	1.0	1976	99.0
GCF_000383295.1	3037	26	0.86	1	0.03	0.89	3010	99.11
GCF_000701665.1	2710	68	2.51	17	0.63	3.14	2625	96.86
GCF_009183655.1	3818	96	2.51	4	0.1	2.62	3718	97.38
GCF_900106855.1	1977	18	0.91	1	0.05	0.96	1958	99.04
GCF_905331265.2	4718	55	1.17	2	0.04	1.21	4661	98.79
GCF_011290505.1	3390	36	1.06	3	0.09	1.15	3351	98.85
GCF_900102265.1	3551	11	0.31	0	0.0	0.31	3540	99.69
GCF_028550435.1	3345	15	0.45	1	0.03	0.48	3329	99.52
GCF_002884445.1	5591	81	1.45	21	0.38	1.82	5489	98.18
GCF_003863335.1	4047	160	3.95	1	0.02	3.98	3886	96.02
